building_id,year,meter,total_meter_reading,site_id,sqm,primaryspaceusage,yearbuilt,region,country,Avg_AirTemp_Annual,Total_HDD_Annual,Total_CDD_Annual,Count_Heating_Days_Annual,Count_Cooling_Days_Annual,eui,log_eui,log_sqm,Cluster,efficiency_status,eui_zscore
Cockatoo_education_Collin,2017,electricity,1896355.8833,Cockatoo,5248.7,Education,1957.0,"Town of Ithaca, New York",United States of America,9.133105,2717.791,2.7467995,239,5,361.30010922704673,5.889708940470313,8.565735705875392,3,Average,0.20472560762445166
Cockatoo_education_Deloris,2016,electricity,572929.0749,Cockatoo,3079.5,Education,1967.0,"Town of Ithaca, New York",United States of America,9.377469,2768.9824,18.607815,240,14,186.04613570384802,5.225994684374553,8.032522525127098,2,Average,0.04908879192377781
Cockatoo_education_Deloris,2016,steam,1048289.8116,Cockatoo,3079.5,Education,1967.0,"Town of Ithaca, New York",United States of America,9.377469,2768.9824,18.607815,240,14,340.40909615197273,5.83014811829276,8.032522525127098,2,Average,0.2840192673700957
Cockatoo_education_Deloris,2017,electricity,643642.1,Cockatoo,3079.5,Education,1967.0,"Town of Ithaca, New York",United States of America,9.133105,2717.791,2.7467995,239,5,209.00863776587107,5.342375580134097,8.032522525127098,2,Average,0.09434454590722646
Cockatoo_education_Deloris,2017,steam,1309876.4607,Cockatoo,3079.5,Education,1967.0,"Town of Ithaca, New York",United States of America,9.133105,2717.791,2.7467995,239,5,425.353616074038,6.052920860794098,8.032522525127098,2,Average,0.3706464441336145
Cockatoo_education_Doreen,2016,electricity,651153.5833,Cockatoo,8477.7,Education,1963.0,"Town of Ithaca, New York",United States of America,9.377469,2768.9824,18.607815,240,14,76.80781147009212,4.341306346831485,9.045194465582318,3,Average,-0.37199236732285473
Cockatoo_education_Doreen,2017,chilledwater,16509.9277,Cockatoo,8477.7,Education,1963.0,"Town of Ithaca, New York",United States of America,9.133105,2717.791,2.7467995,239,5,1.9474536371893318,0.666522692158124,9.045194465582318,3,Top Performer,-1.7407021566239578
Cockatoo_education_Doreen,2017,electricity,789770.4917,Cockatoo,8477.7,Education,1963.0,"Town of Ithaca, New York",United States of America,9.133105,2717.791,2.7467995,239,5,93.15857976809747,4.534303199817252,9.045194465582318,3,Average,-0.3001087663250143
Cockatoo_education_Doreen,2017,steam,35618.8672,Cockatoo,8477.7,Education,1963.0,"Town of Ithaca, New York",United States of America,9.133105,2717.791,2.7467995,239,5,4.201477664932706,1.435436288397403,9.045194465582318,3,Top Performer,-1.454312625920289
Cockatoo_education_Erik,2016,chilledwater,1626121.5538,Cockatoo,13051.8,Education,1961.0,"Town of Ithaca, New York",United States of America,9.377469,2768.9824,18.607815,240,14,124.58983081260824,4.825026988356629,9.476681334273712,3,Average,-0.19182579438719605
Cockatoo_education_Erik,2016,electricity,1248167.5167,Cockatoo,13051.8,Education,1961.0,"Town of Ithaca, New York",United States of America,9.377469,2768.9824,18.607815,240,14,95.63182983956237,4.56050571275501,9.476681334273712,3,Average,-0.2903493792882867
Cockatoo_education_Erik,2016,steam,159574.2304,Cockatoo,13051.8,Education,1961.0,"Town of Ithaca, New York",United States of America,9.377469,2768.9824,18.607815,240,14,12.226223999754824,2.503583153028326,9.476681334273712,3,Top Performer,-1.0564706827157235
Cockatoo_education_Erik,2017,chilledwater,1486892.5489,Cockatoo,13051.8,Education,1961.0,"Town of Ithaca, New York",United States of America,9.133105,2717.791,2.7467995,239,5,113.92241291622612,4.73551762823488,9.476681334273712,3,Average,-0.2251644474741368
Cockatoo_education_Erik,2017,electricity,1431384.5083,Cockatoo,13051.8,Education,1961.0,"Town of Ithaca, New York",United States of America,9.133105,2717.791,2.7467995,239,5,109.66950982239999,4.697471387193422,9.476681334273712,3,Average,-0.23933514905906617
Cockatoo_education_Erik,2017,steam,170931.6684,Cockatoo,13051.8,Education,1961.0,"Town of Ithaca, New York",United States of America,9.133105,2717.791,2.7467995,239,5,13.096405737139705,2.572337821349729,9.476681334273712,3,Top Performer,-1.0308623213984585
Cockatoo_education_Ernesto,2016,steam,4121445.2197,Cockatoo,11568.4,Education,1967.0,"Town of Ithaca, New York",United States of America,9.377469,2768.9824,18.607815,240,14,356.26752357283635,5.875681919349505,9.356032521947347,3,Average,0.19950110383676148
Cockatoo_education_Ernesto,2017,steam,4260358.0937,Cockatoo,11568.4,Education,1967.0,"Town of Ithaca, New York",United States of America,9.133105,2717.791,2.7467995,239,5,368.2754826683033,5.90883125231939,9.356032521947347,3,Average,0.2118479032155447
Cockatoo_education_Eunice,2016,chilledwater,2268343.2028,Cockatoo,12195.5,Education,2010.0,"Town of Ithaca, New York",United States of America,9.377469,2768.9824,18.607815,240,14,185.99837667992293,5.22573794614782,9.40882231021953,3,Average,-0.042577005302284504
Cockatoo_education_Eunice,2016,electricity,2878535.7,Cockatoo,12195.5,Education,2010.0,"Town of Ithaca, New York",United States of America,9.377469,2768.9824,18.607815,240,14,236.03261038907795,5.4639699750944235,9.40882231021953,3,Average,0.04615488772483387
Cockatoo_education_Eunice,2016,steam,6246432.6802,Cockatoo,12195.5,Education,2010.0,"Town of Ithaca, New York",United States of America,9.377469,2768.9824,18.607815,240,14,512.1916018367431,6.238698777373182,9.40882231021953,3,Average,0.3347103498631102
Cockatoo_education_Eunice,2017,chilledwater,2513615.0364,Cockatoo,12195.5,Education,2010.0,"Town of Ithaca, New York",United States of America,9.133105,2717.791,2.7467995,239,5,206.11004357344922,5.328410218263894,9.40882231021953,3,Average,-0.004335694482165498
Cockatoo_education_Eunice,2017,electricity,3418156.8,Cockatoo,12195.5,Education,2010.0,"Town of Ithaca, New York",United States of America,9.133105,2717.791,2.7467995,239,5,280.28016891476364,5.6357897061665,9.40882231021953,3,Average,0.11015085864800869
Cockatoo_education_Eunice,2017,steam,8375907.7327,Cockatoo,12195.5,Education,2010.0,"Town of Ithaca, New York",United States of America,9.133105,2717.791,2.7467995,239,5,686.8031431839613,6.5320477055765656,9.40882231021953,3,Average,0.44397108122680357
Cockatoo_education_Evangeline,2016,electricity,1546680.1334,Cockatoo,9795.1,Education,2014.0,"Town of Ithaca, New York",United States of America,9.377469,2768.9824,18.607815,240,14,157.90345513573112,5.061983802819097,9.189637539616982,3,Average,-0.10356886770147697
Cockatoo_education_Evangeline,2016,steam,493999.8379,Cockatoo,9795.1,Education,2014.0,"Town of Ithaca, New York",United States of America,9.377469,2768.9824,18.607815,240,14,50.43336340619289,3.920652928415373,9.189637539616982,3,Average,-0.5286689245827355
Cockatoo_education_Evangeline,2017,electricity,1397812.8001,Cockatoo,9795.1,Education,2014.0,"Town of Ithaca, New York",United States of America,9.133105,2717.791,2.7467995,239,5,142.70531184980246,4.9607817476849005,9.189637539616982,3,Average,-0.1412625815568242
Cockatoo_education_Evangeline,2017,steam,595216.6016,Cockatoo,9795.1,Education,2014.0,"Town of Ithaca, New York",United States of America,9.133105,2717.791,2.7467995,239,5,60.76677130401936,4.107043114968168,9.189637539616982,3,Average,-0.45924604232950916
Cockatoo_education_Flora,2016,chilledwater,89519.5767,Cockatoo,13913.3,Education,2004.0,"Town of Ithaca, New York",United States of America,9.377469,2768.9824,18.607815,240,14,6.434100946576298,1.8616121182455576,9.540600496176792,3,Top Performer,-1.2955791914948713
Cockatoo_education_Flora,2016,electricity,6534055.95,Cockatoo,13913.3,Education,2004.0,"Town of Ithaca, New York",United States of America,9.377469,2768.9824,18.607815,240,14,469.626612665579,6.151937937831445,9.540600496176792,3,Average,0.3023954106536308
Cockatoo_education_Flora,2016,steam,429675.366,Cockatoo,13913.3,Education,2004.0,"Town of Ithaca, New York",United States of America,9.377469,2768.9824,18.607815,240,14,30.88234753796727,3.4301847435743325,9.540600496176792,3,Average,-0.711348687261811
Cockatoo_education_Flora,2017,chilledwater,92878.0913,Cockatoo,13913.3,Education,2004.0,"Town of Ithaca, New York",United States of America,9.133105,2717.791,2.7467995,239,5,6.675489732845551,1.8984425698115592,9.540600496176792,3,Top Performer,-1.2818613228147226
Cockatoo_education_Flora,2017,electricity,7486775.6583,Cockatoo,13913.3,Education,2004.0,"Town of Ithaca, New York",United States of America,9.133105,2717.791,2.7467995,239,5,538.1020791832276,6.288048280422545,9.540600496176792,3,Average,0.3530910640134269
Cockatoo_education_Flora,2017,steam,468838.0835,Cockatoo,13913.3,Education,2004.0,"Town of Ithaca, New York",United States of America,9.133105,2717.791,2.7467995,239,5,33.69711596098697,3.517412253903485,9.540600496176792,3,Average,-0.6788599318674513
Cockatoo_education_Gussie,2016,electricity,2193482.1084,Cockatoo,2800.4,Education,1951.0,"Town of Ithaca, New York",United States of America,9.377469,2768.9824,18.607815,240,14,783.2745709184401,6.663483299807465,7.937517543103042,2,Average,0.6080691186300627
Cockatoo_education_Gussie,2017,electricity,2660949.1751,Cockatoo,2800.4,Education,1951.0,"Town of Ithaca, New York",United States of America,9.133105,2717.791,2.7467995,239,5,950.2032477860306,6.856675906749538,7.937517543103042,2,Average,0.6831937946701551
Cockatoo_education_Helene,2016,chilledwater,3434848.651,Cockatoo,3130.4,Education,1948.0,"Town of Ithaca, New York",United States of America,9.377469,2768.9824,18.607815,240,14,1097.2555107973421,7.000567350927426,8.048916070896203,2,Average,0.7391472718756578
Cockatoo_education_Helene,2016,electricity,942267.4833,Cockatoo,3130.4,Education,1948.0,"Town of Ithaca, New York",United States of America,9.377469,2768.9824,18.607815,240,14,301.0054572259136,5.707128394903173,8.048916070896203,2,Average,0.2361819457848263
Cockatoo_education_Helene,2016,steam,872523.3672,Cockatoo,3130.4,Education,1948.0,"Town of Ithaca, New York",United States of America,9.377469,2768.9824,18.607815,240,14,278.7258392537695,5.6302286436950055,8.048916070896203,2,Average,0.20627878857545376
Cockatoo_education_Helene,2017,chilledwater,3495600.9969,Cockatoo,3130.4,Education,1948.0,"Town of Ithaca, New York",United States of America,9.133105,2717.791,2.7467995,239,5,1116.6627258177868,7.018099807026375,8.048916070896203,2,Average,0.745964924504651
Cockatoo_education_Helene,2017,electricity,928290.525,Cockatoo,3130.4,Education,1948.0,"Town of Ithaca, New York",United States of America,9.133105,2717.791,2.7467995,239,5,296.5405459366215,5.692183957610043,8.048916070896203,2,Average,0.23037066745477852
Cockatoo_education_Helene,2017,steam,1048991.0034,Cockatoo,3130.4,Education,1948.0,"Town of Ithaca, New York",United States of America,9.133105,2717.791,2.7467995,239,5,335.0980716202402,5.8144232400870175,8.048916070896203,2,Average,0.27790450759913554
Cockatoo_education_Jack,2016,electricity,60747.8001,Cockatoo,2918.5,Education,1912.0,"Town of Ithaca, New York",United States of America,9.377469,2768.9824,18.607815,240,14,20.81473363028953,3.0356610835575872,7.978825064643845,1,Average,-0.9471963874802817
Cockatoo_education_Jack,2016,steam,157298.8522,Cockatoo,2918.5,Education,1912.0,"Town of Ithaca, New York",United States of America,9.377469,2768.9824,18.607815,240,14,53.89715682713722,3.9870777274909677,7.978825064643845,1,Average,-0.27768799212524
Cockatoo_education_Jack,2017,electricity,59578.9669,Cockatoo,2918.5,Education,1912.0,"Town of Ithaca, New York",United States of America,9.133105,2717.791,2.7467995,239,5,20.414242556107588,3.0162328217617804,7.978825064643845,1,Average,-0.960867983896414
Cockatoo_education_Jack,2017,steam,206140.5846,Cockatoo,2918.5,Education,1912.0,"Town of Ithaca, New York",United States of America,9.133105,2717.791,2.7467995,239,5,70.63237437039575,4.257488599879658,7.978825064643845,1,Average,-0.08740085513440748
Cockatoo_education_Janet,2016,chilledwater,6303800.1362,Cockatoo,29946.4,Education,1995.0,"Town of Ithaca, New York",United States of America,9.377469,2768.9824,18.607815,240,14,210.50276948815215,5.349498809749199,10.307164395985067,3,Average,0.0035189615522927867
Cockatoo_education_Janet,2016,electricity,7512460.4499,Cockatoo,29946.4,Education,1995.0,"Town of Ithaca, New York",United States of America,9.377469,2768.9824,18.607815,240,14,250.86355788675766,5.5249091972542965,10.307164395985067,3,Average,0.06885230824278456
Cockatoo_education_Janet,2016,steam,2120225.4099,Cockatoo,29946.4,Education,1995.0,"Town of Ithaca, New York",United States of America,9.377469,2768.9824,18.607815,240,14,70.80067754053908,4.2598685704355095,10.307164395985067,3,Average,-0.4023246786224143
Cockatoo_education_Janet,2017,chilledwater,6946823.7305,Cockatoo,29946.4,Education,1995.0,"Town of Ithaca, New York",United States of America,9.133105,2717.791,2.7467995,239,5,231.97525346953222,5.446630699897477,10.307164395985067,3,Average,0.03969670190176768
Cockatoo_education_Janet,2017,electricity,8600505.3756,Cockatoo,29946.4,Education,1995.0,"Town of Ithaca, New York",United States of America,9.133105,2717.791,2.7467995,239,5,287.1966371784255,5.660167128116749,10.307164395985067,3,Average,0.1192304723604503
Cockatoo_education_Janet,2017,steam,2808160.8777,Cockatoo,29946.4,Education,1995.0,"Town of Ithaca, New York",United States of America,9.133105,2717.791,2.7467995,239,5,93.77290351093954,4.540875939129817,10.307164395985067,3,Average,-0.2976606840744602
Cockatoo_education_Joeann,2016,electricity,3060971.1834,Cockatoo,10360.4,Education,1968.0,"Town of Ithaca, New York",United States of America,9.377469,2768.9824,18.607815,240,14,295.4491316358442,5.688496678663466,9.245746125106736,3,Average,0.1297820957493484
Cockatoo_education_Joeann,2016,steam,2086608.4804,Cockatoo,10360.4,Education,1968.0,"Town of Ithaca, New York",United States of America,9.377469,2768.9824,18.607815,240,14,201.4023088297749,5.305304444120315,9.245746125106736,3,Average,-0.012941670297769686
Cockatoo_education_Joeann,2017,electricity,3254583.175,Cockatoo,10360.4,Education,1968.0,"Town of Ithaca, New York",United States of America,9.133105,2717.791,2.7467995,239,5,314.1368262808386,5.749828643482457,9.245746125106736,3,Average,0.1526257971841436
Cockatoo_education_Joeann,2017,steam,2499358.3772,Cockatoo,10360.4,Education,1968.0,"Town of Ithaca, New York",United States of America,9.133105,2717.791,2.7467995,239,5,241.24149426663064,5.485798482671672,9.245746125106736,3,Average,0.054285132880577465
Cockatoo_education_Joel,2016,electricity,47835.85,Cockatoo,887.4,Education,1961.0,"Town of Ithaca, New York",United States of America,9.377469,2768.9824,18.607815,240,14,53.90562316880775,3.987234798425284,6.788295838944809,2,Average,-0.43261408789348393
Cockatoo_education_Joel,2017,electricity,50087.4167,Cockatoo,887.4,Education,1961.0,"Town of Ithaca, New York",United States of America,9.133105,2717.791,2.7467995,239,5,56.442885620915035,4.0332292529086144,6.788295838944809,2,Average,-0.41472873219901357
Cockatoo_education_Jon,2016,chilledwater,1684295.8283,Cockatoo,10589.8,Education,1923.0,"Town of Ithaca, New York",United States of America,9.377469,2768.9824,18.607815,240,14,159.04887989386015,5.069211575692267,9.26764655267585,1,Average,0.4838056194153196
Cockatoo_education_Jon,2016,electricity,906785.1416,Cockatoo,10589.8,Education,1923.0,"Town of Ithaca, New York",United States of America,9.377469,2768.9824,18.607815,240,14,85.62816498895164,4.450014259273878,9.26764655267585,1,Average,0.048078743743327844
Cockatoo_education_Jon,2017,chilledwater,1975346.0826,Cockatoo,10589.8,Education,1923.0,"Town of Ithaca, New York",United States of America,9.133105,2717.791,2.7467995,239,5,186.53289793952675,5.228607619986433,9.26764655267585,1,Average,0.5959720299167535
Cockatoo_education_Jon,2017,electricity,903470.0584,Cockatoo,10589.8,Education,1923.0,"Town of Ithaca, New York",United States of America,9.133105,2717.791,2.7467995,239,5,85.31512005892463,4.4463516962210985,9.26764655267585,1,Average,0.04550141158502585
Cockatoo_education_Julia,2016,electricity,239661.9001,Cockatoo,3758.9,Education,2002.0,"Town of Ithaca, New York",United States of America,9.377469,2768.9824,18.607815,240,14,63.75851980632632,4.155102819129774,8.231881640390418,2,Average,-0.3673371040972165
Cockatoo_education_Julia,2017,electricity,289437.9667,Cockatoo,3758.9,Education,2002.0,"Town of Ithaca, New York",United States of America,9.133105,2717.791,2.7467995,239,5,77.00070943627125,4.343814635269308,8.231881640390418,2,Average,-0.2939548237045157
Cockatoo_education_Julio,2016,electricity,1323839.2166,Cockatoo,9116.1,Education,2011.0,"Town of Ithaca, New York",United States of America,9.377469,2768.9824,18.607815,240,14,145.21990945689492,4.978249210462683,9.117797360028971,3,Average,-0.1347566509919599
Cockatoo_education_Julio,2016,steam,705185.2743,Cockatoo,9116.1,Education,2011.0,"Town of Ithaca, New York",United States of America,9.377469,2768.9824,18.607815,240,14,77.35602662322704,4.348418487664984,9.117797360028971,3,Average,-0.3693433796010011
Cockatoo_education_Julio,2017,electricity,1478895.9084,Cockatoo,9116.1,Education,2011.0,"Town of Ithaca, New York",United States of America,9.133105,2717.791,2.7467995,239,5,162.22901332806794,5.089008999471173,9.117797360028971,3,Average,-0.09350306391777864
Cockatoo_education_Julio,2017,steam,6998521.1499,Cockatoo,9116.1,Education,2011.0,"Town of Ithaca, New York",United States of America,9.133105,2717.791,2.7467995,239,5,767.7100020732549,6.643412060371171,9.117797360028971,3,Average,0.48544984485217574
Cockatoo_education_June,2016,chilledwater,1614659.4088,Cockatoo,9811.7,Education,1967.0,"Town of Ithaca, New York",United States of America,9.377469,2768.9824,18.607815,240,14,164.56469406932538,5.103303769909465,9.1913308301046,3,Average,-0.08817883422882249
Cockatoo_education_June,2016,electricity,785230.9001,Cockatoo,9811.7,Education,1967.0,"Town of Ithaca, New York",United States of America,9.377469,2768.9824,18.607815,240,14,80.03005596379832,4.382402263663957,9.1913308301046,3,Average,-0.3566857836012863
Cockatoo_education_June,2016,steam,3262753.8963,Cockatoo,9811.7,Education,1967.0,"Town of Ithaca, New York",United States of America,9.377469,2768.9824,18.607815,240,14,332.5370625171988,5.806751320101151,9.1913308301046,3,Average,0.17382721529270256
Cockatoo_education_June,2017,chilledwater,1893757.5247,Cockatoo,9811.7,Education,1967.0,"Town of Ithaca, New York",United States of America,9.133105,2717.791,2.7467995,239,5,193.0101332796559,5.262742691566265,9.1913308301046,3,Average,-0.02879421914005463
Cockatoo_education_June,2017,electricity,892980.6,Cockatoo,9811.7,Education,1967.0,"Town of Ithaca, New York",United States of America,9.133105,2717.791,2.7467995,239,5,91.0118124280196,4.510989304993977,9.1913308301046,3,Average,-0.30879225876157496
Cockatoo_education_June,2017,steam,4179980.0742,Cockatoo,9811.7,Education,1967.0,"Town of Ithaca, New York",United States of America,9.133105,2717.791,2.7467995,239,5,426.0199633294944,6.054486207447177,9.1913308301046,3,Average,0.2660985426212363
Cockatoo_education_Latrice,2016,chilledwater,1349493.4238,Cockatoo,1940.7,Education,1976.0,"Town of Ithaca, New York",United States of America,9.377469,2768.9824,18.607815,240,14,695.3642622764982,6.5444358266461755,7.5708040117180495,2,Average,0.5617764421338285
Cockatoo_education_Latrice,2016,electricity,3177.8583,Cockatoo,1940.7,Education,1976.0,"Town of Ithaca, New York",United States of America,9.377469,2768.9824,18.607815,240,14,1.6374804452001854,0.49315874659348313,7.5708040117180495,2,Top Performer,-1.7913168644030193
Cockatoo_education_Latrice,2016,steam,3115921.5465,Cockatoo,1940.7,Education,1976.0,"Town of Ithaca, New York",United States of America,9.377469,2768.9824,18.607815,240,14,1605.5657991961664,7.381231496306186,7.5708040117180495,2,Average,0.8871719352119349
Cockatoo_education_Latrice,2017,chilledwater,1531343.9652,Cockatoo,1940.7,Education,1976.0,"Town of Ithaca, New York",United States of America,9.133105,2717.791,2.7467995,239,5,789.067844179935,6.670852304702939,7.5708040117180495,2,Average,0.6109346222032731
Cockatoo_education_Latrice,2017,electricity,91.6917,Cockatoo,1940.7,Education,1976.0,"Town of Ithaca, New York",United States of America,9.133105,2717.791,2.7467995,239,5,0.04724671510279796,-3.052372149093032,7.5708040117180495,2,Top Performer,-3.1700283179342272
Cockatoo_education_Latrice,2017,steam,3320730.4798,Cockatoo,1940.7,Education,1976.0,"Town of Ithaca, New York",United States of America,9.133105,2717.791,2.7467995,239,5,1711.099335188334,7.444891329009028,7.5708040117180495,2,Average,0.9119266314928411
Cockatoo_education_Laurence,2016,chilledwater,3594160.7273,Cockatoo,4403.4,Education,1912.0,"Town of Ithaca, New York",United States of America,9.377469,2768.9824,18.607815,240,14,816.2239922105646,6.7046888175538495,8.390132248779071,1,Underperformer,1.6346849432324764
Cockatoo_education_Laurence,2016,electricity,526862.6666,Cockatoo,4403.4,Education,1912.0,"Town of Ithaca, New York",United States of America,9.377469,2768.9824,18.607815,240,14,119.6490590452832,4.7845629500968245,8.390132248779071,1,Average,0.2834994278244909
Cockatoo_education_Laurence,2016,steam,463845.2146,Cockatoo,4403.4,Education,1912.0,"Town of Ithaca, New York",United States of America,9.377469,2768.9824,18.607815,240,14,105.33796943271109,4.65717393755192,8.390132248779071,1,Average,0.19385624792151832
Cockatoo_education_Laurence,2017,chilledwater,4227746.1376,Cockatoo,4403.4,Education,1912.0,"Town of Ithaca, New York",United States of America,9.133105,2717.791,2.7467995,239,5,960.1094921197257,6.867047332249567,8.390132248779071,1,Underperformer,1.7489360332667694
Cockatoo_education_Laurence,2017,electricity,627917.1082,Cockatoo,4403.4,Education,1912.0,"Town of Ithaca, New York",United States of America,9.133105,2717.791,2.7467995,239,5,142.59824412953628,4.960031194647278,8.390132248779071,1,Average,0.40697578657207434
Cockatoo_education_Laurence,2017,steam,651343.9387,Cockatoo,4403.4,Education,1912.0,"Town of Ithaca, New York",United States of America,9.133105,2717.791,2.7467995,239,5,147.91841274923925,4.996660856553742,8.390132248779071,1,Average,0.4327519450214443
Cockatoo_education_Lionel,2016,chilledwater,1030456.3873,Cockatoo,11660.0,Education,1974.0,"Town of Ithaca, New York",United States of America,9.377469,2768.9824,18.607815,240,14,88.37533338765009,4.48159289662999,9.363919459904483,3,Average,-0.31974124397514353
Cockatoo_education_Lionel,2016,electricity,2410834.725,Cockatoo,11660.0,Education,1974.0,"Town of Ithaca, New York",United States of America,9.377469,2768.9824,18.607815,240,14,206.76112564322472,5.331564144515112,9.363919459904483,3,Average,-0.0031609832228275125
Cockatoo_education_Lionel,2016,steam,1569848.9767,Cockatoo,11660.0,Education,1974.0,"Town of Ithaca, New York",United States of America,9.377469,2768.9824,18.607815,240,14,134.63541824185248,4.902570519608433,9.363919459904483,3,Average,-0.1629439334955094
Cockatoo_education_Lionel,2017,chilledwater,1057556.011,Cockatoo,11660.0,Education,1974.0,"Town of Ithaca, New York",United States of America,9.133105,2717.791,2.7467995,239,5,90.69948636363635,4.507551694080099,9.363919459904483,3,Average,-0.3100726312002762
Cockatoo_education_Lionel,2017,electricity,2880305.675,Cockatoo,11660.0,Education,1974.0,"Town of Ithaca, New York",United States of America,9.133105,2717.791,2.7467995,239,5,247.02450042881645,5.509487523728274,9.363919459904483,3,Average,0.06310835226985838
Cockatoo_education_Lionel,2017,steam,1985489.4761,Cockatoo,11660.0,Education,1974.0,"Town of Ithaca, New York",United States of America,9.133105,2717.791,2.7467995,239,5,170.28211630360207,5.137456569257174,9.363919459904483,3,Average,-0.07545828379865024
Cockatoo_education_Magdalena,2016,chilledwater,238901.1682,Cockatoo,846.4,Education,1958.0,"Town of Ithaca, New York",United States of America,9.377469,2768.9824,18.607815,240,14,282.2556335066162,5.6428131621100075,6.740992061104035,2,Average,0.2111723913070069
Cockatoo_education_Magdalena,2016,electricity,84603.8084,Cockatoo,846.4,Education,1958.0,"Town of Ithaca, New York",United States of America,9.377469,2768.9824,18.607815,240,14,99.95724054820415,4.604742500025528,6.740992061104035,2,Average,-0.19249068581687048
Cockatoo_education_Magdalena,2017,chilledwater,412356.2699,Cockatoo,846.4,Education,1958.0,"Town of Ithaca, New York",United States of America,9.133105,2717.791,2.7467995,239,5,487.1884096172023,6.188650926328639,6.740992061104035,2,Average,0.4234262961350957
Cockatoo_education_Magdalena,2017,electricity,91940.9833,Cockatoo,846.4,Education,1958.0,"Town of Ithaca, New York",United States of America,9.133105,2717.791,2.7467995,239,5,108.62592544896032,4.687910103217483,6.740992061104035,2,Average,-0.16015021820932923
Cockatoo_education_Marva,2016,electricity,1157870.7916,Cockatoo,10123.7,Education,1990.0,"Town of Ithaca, New York",United States of America,9.377469,2768.9824,18.607815,240,14,114.37229388464692,4.739458863290838,9.22263448866966,3,Average,-0.22369649520539137
Cockatoo_education_Marva,2016,steam,1381720.2216,Cockatoo,10123.7,Education,1990.0,"Town of Ithaca, New York",United States of America,9.377469,2768.9824,18.607815,240,14,136.48371856139553,4.916205329572342,9.22263448866966,3,Average,-0.1578655126613661
Cockatoo_education_Marva,2017,electricity,1388870.6416,Cockatoo,10123.7,Education,1990.0,"Town of Ithaca, New York",United States of America,9.133105,2717.791,2.7467995,239,5,137.19002356845817,4.921366998132346,9.22263448866966,3,Average,-0.15594299777311665
Cockatoo_education_Marva,2017,steam,1673571.5057,Cockatoo,10123.7,Education,1990.0,"Town of Ithaca, New York",United States of America,9.133105,2717.791,2.7467995,239,5,165.31223818366803,5.107836038285273,9.22263448866966,3,Average,-0.08649074571078982
Cockatoo_education_Maynard,2016,electricity,158614.5916,Cockatoo,443.4,Education,1963.0,"Town of Ithaca, New York",United States of America,9.377469,2768.9824,18.607815,240,14,357.72348128101044,5.879760289290769,6.094472297182211,2,Average,0.30331140454276023
Cockatoo_education_Maynard,2017,electricity,178420.9416,Cockatoo,443.4,Education,1963.0,"Town of Ithaca, New York",United States of America,9.133105,2717.791,2.7467995,239,5,402.3927415426252,5.997428580706903,6.094472297182211,2,Average,0.3490677738611721
Cockatoo_education_Mayra,2016,chilledwater,1426826.1617,Cockatoo,11546.8,Education,1904.0,"Town of Ithaca, New York",United States of America,9.377469,2768.9824,18.607815,240,14,123.56896817300033,4.816799446939619,9.354163621285702,1,Average,0.30618413216586093
Cockatoo_education_Mayra,2016,electricity,368661.0083,Cockatoo,11546.8,Education,1904.0,"Town of Ithaca, New York",United States of America,9.377469,2768.9824,18.607815,240,14,31.927547744829738,3.4634692028011385,9.354163621285702,1,Average,-0.6461493863993715
Cockatoo_education_Mayra,2017,chilledwater,1454897.0408,Cockatoo,11546.8,Education,1904.0,"Town of Ithaca, New York",United States of America,9.133105,2717.791,2.7467995,239,5,126.00002085426267,4.8362820724614854,9.354163621285702,1,Average,0.3198939841362047
Cockatoo_education_Mayra,2017,electricity,601759.65,Cockatoo,11546.8,Education,1904.0,"Town of Ithaca, New York",United States of America,9.133105,2717.791,2.7467995,239,5,52.11484134132401,3.9534497707910647,9.354163621285702,1,Average,-0.3013518616536748
Cockatoo_education_Melanie,2016,electricity,114990.65,Cockatoo,3240.0,Education,1993.0,"Town of Ithaca, New York",United States of America,9.377469,2768.9824,18.607815,240,14,35.49094135802469,3.5692774909058085,8.083328608786376,2,Average,-0.5951405314411122
Cockatoo_education_Melanie,2016,steam,7403.2854,Cockatoo,3240.0,Education,1993.0,"Town of Ithaca, New York",United States of America,9.377469,2768.9824,18.607815,240,14,2.2849646296296298,0.8263505448520199,8.083328608786376,2,Top Performer,-1.661752248553647
Cockatoo_education_Melanie,2017,electricity,156055.2834,Cockatoo,3240.0,Education,1993.0,"Town of Ithaca, New York",United States of America,9.133105,2717.791,2.7467995,239,5,48.16521092592592,3.874636995436496,8.083328608786376,2,Average,-0.47639875235994145
Cockatoo_education_Melanie,2017,steam,9410.6525,Cockatoo,3240.0,Education,1993.0,"Town of Ithaca, New York",United States of America,9.133105,2717.791,2.7467995,239,5,2.90452237654321,1.0662689625155268,8.083328608786376,2,Top Performer,-1.5684578223936083
Cockatoo_education_Minh,2016,chilledwater,62663.1073,Cockatoo,4697.8,Education,1963.0,"Town of Ithaca, New York",United States of America,9.377469,2768.9824,18.607815,240,14,13.338819724126187,2.5906785601208955,8.454849593005735,3,Top Performer,-1.0240311304881624
Cockatoo_education_Minh,2016,electricity,335332.0167,Cockatoo,4697.8,Education,1963.0,"Town of Ithaca, New York",United States of America,9.377469,2768.9824,18.607815,240,14,71.38064981480693,4.26802682161832,8.454849593005735,3,Average,-0.3992860566770681
